#,Rk,Date,Type,Team,Conf.,Opp.,Venue,Result,Adj. O,Adj. D,T,EFF,eFG%,TO%,Reb%,FTR,EFF,eFG%,TO%,Reb%,FTR,G-Sc,+/-
1,1,2/15/23,C,Colorado St.,MWC,Boise St.,H,"L, 80-78",135.2,120.6,63.4,123,63.4,12.6,21.4,19.6,126.1,55.7,12.6,38.7,23,78.8,0
2,2,3/3/23,C,Colorado St.,MWC,New Mexico,H,"W, 92-84",133.6,110.7,69.4,132.5,68.2,18.7,37.5,38.2,121,49.3,7.2,31,34.3,89.7,5
3,3,1/7/23,C,Colorado St.,MWC,Fresno St.,H,"W, 79-57",128.4,97.7,61.7,128.1,67.9,9.7,7.4,20.8,92.4,46.9,21.1,24.2,30.6,95.9,9
4,4,12/18/22,N,Colorado St.,MWC,Saint Mary's,A,"W, 62-60",125.3,96.4,57.3,108.2,61.6,19.2,9.1,27.9,104.7,48.9,24.4,44.1,48.9,95.3,0
5,5,1/18/23,C,Colorado St.,MWC,San Diego St.,H,"L, 82-76",124.4,104.8,63.6,106.3,55.3,19.6,22.6,26.3,114.7,50.8,14,35.9,39.1,87.8,2
6,6,2/24/23,C,Colorado St.,MWC,Wyoming,H,"W, 84-71",124.3,105.5,66.2,126.8,66.3,16.6,25,42.9,107.2,54.9,16.6,12.9,39.2,86.8,8
7,7,2/7/23,C,Colorado St.,MWC,Air Force,A,"W, 69-53",122.8,95.2,56.1,123.1,60.6,14.3,33.3,15.4,94.5,51,21.4,23.3,14.6,94.9,6
8,8,2/4/23,C,Colorado St.,MWC,Utah St.,H,"L, 88-79",120.8,115,68.9,114.7,57.8,11.6,14.3,24.1,127.7,66.7,17.4,24.1,26.3,63.7,-5
9,9,11/30/22,N,Colorado St.,MWC,Loyola Marymount,H,"W, 87-71",120.5,101.3,70.2,124,61.3,5.7,9.4,25.8,101.2,50.8,12.8,19.4,19.4,88.1,6
10,10,1/4/23,C,Colorado St.,MWC,Nevada,A,"L, 80-69",119.5,114.8,64.1,107.7,58.8,23.4,24.1,25.5,124.9,65.6,21.9,33.3,51.1,61.3,-3
11,11,12/8/22,N,Colorado St.,MWC,Colorado,A,"L, 93-65",114.3,126.8,68.2,95.4,51,19.1,12.1,32.7,136.5,64.2,11.7,40.6,16.4,23.2,-7
12,12,11/14/22,N,Colorado St.,MWC,Weber St.,H,"W, 77-52",113.8,83.5,67.9,113.4,63.9,13.3,6.9,27.8,76.6,39.3,22.1,22.5,21.4,97.2,13
13,13,11/17/22,N,Colorado St.,MWC,South Carolina,N,"W, 85-53",112.6,80.1,71.2,119.4,63.3,11.2,16.7,25,74.4,37.7,22.5,20.5,14.8,98.1,12
