#,Rk,Date,Type,Team,Conf.,Opp.,Venue,Result,Adj. O,Adj. D,T,EFF,eFG%,TO%,Reb%,FTR,EFF,eFG%,TO%,Reb%,FTR,G-Sc,+/-
1,1,2/11/23,C,Troy,SB,Louisiana Lafayette,H,"W, 80-65",118.4,99.3,64.9,123.2,61.3,18.5,40.6,50.9,100.1,46.6,18.5,36.6,32.2,88.4,2
2,2,12/21/22,N,Troy,SB,Mercer,H,"L, 82-79",115.9,132.1,67.6,117,54.2,13.3,30,30,121.4,64.2,20.7,37.5,34,18.1,-4
3,3,11/17/22,N,Troy,SB,Merrimack,N,"W, 73-54",114.6,96,66,110.6,48.4,16.7,42.1,28.1,81.8,40,18.2,9.7,48.9,88.4,9
4,4,2/24/23,C,Troy,SB,Coastal Carolina,H,"W, 95-74",113.9,97.4,76.2,124.6,60.5,11.8,20,38.7,97.1,50,23.6,19.4,29.8,85.8,16
5,5,1/5/23,C,Troy,SB,Old Dominion,H,"W, 78-71",112.6,106.1,69.3,112.5,50,18.7,40,30.2,102.4,41.8,21.6,42.1,60,66.2,5
6,6,1/19/23,C,Troy,SB,James Madison,H,"L, 89-87",112.1,106.9,72.6,106.6,58,25.7,33.3,57.1,109,49.2,19.6,36.6,56.2,63.3,6
7,7,12/10/22,N,Troy,SB,Tennessee Tech,H,"W, 87-64",112.1,97.2,71.1,122.4,62.7,12.7,18.5,28.8,90,48.1,26.7,28.6,31.5,83.7,10
8,8,2/4/23,C,Troy,SB,Texas St.,H,"W, 68-64",111.7,95.7,63,107.9,52.8,23.8,39.4,34,101.5,48.1,20.6,36.4,38.5,85.5,12
9,9,12/3/22,N,Troy,SB,SIU Edwardsville,A,"L, 78-72",111.2,127.9,64,112.6,51.7,26.6,50,24.1,122,56.7,21.9,47.2,57.7,16.6,-5
10,10,11/18/22,N,Troy,SB,St. Thomas,N,"L, 78-76",110.3,110.7,67.9,112,54.3,19.2,33.3,27.6,114.9,65.3,19.2,4.2,30.6,48.8,4
11,11,2/18/23,C,Troy,SB,Marshall,A,"L, 88-78",110,115.3,72.9,107.1,51.4,12.4,30,18.6,120.8,57.9,17.8,37.5,28.6,36.8,-10
12,12,11/28/22,N,Troy,SB,Arkansas,A,"L, 74-61",108.8,96.1,67.4,90.6,50.9,26.7,30.3,14.3,109.9,55.9,22.3,38.5,45.1,80.6,0
13,13,12/17/22,N,Troy,SB,Southeastern Louisia,A,"W, 77-71",106.7,107.9,67.5,114.1,50,14.8,34.2,44.1,105.2,50.8,22.2,41.2,23.7,46.7,0
14,14,2/22/23,C,Troy,SB,Louisiana Monroe,A,"W, 82-78",105.9,109.5,68.1,107.1,50.7,14.4,31.7,29,101.9,51.6,18.3,18.9,22.2,40.5,-1
